sh_width_mean,hip_width_mean,aspect_mean,symmetry_mean,sh_rot_mean,nose_z_mean,heel_diff_mean,min_sh_vis_mean,elbow_sym_mean,wrist_sym_mean,knee_width_mean,ankle_width_mean,hip_rot_mean,eye_vis_sum_mean,eye_vis_diff_mean,torso_lean_mean,sh_width_std,hip_width_std,aspect_std,symmetry_std,sh_rot_std,nose_z_std,heel_diff_std,min_sh_vis_std,elbow_sym_std,wrist_sym_std,knee_width_std,ankle_width_std,hip_rot_std,eye_vis_sum_std,eye_vis_diff_std,torso_lean_std,sh_width_min,hip_width_min,aspect_min,symmetry_min,sh_rot_min,nose_z_min,heel_diff_min,min_sh_vis_min,elbow_sym_min,wrist_sym_min,knee_width_min,ankle_width_min,hip_rot_min,eye_vis_sum_min,eye_vis_diff_min,torso_lean_min,sh_width_max,hip_width_max,aspect_max,symmetry_max,sh_rot_max,nose_z_max,heel_diff_max,min_sh_vis_max,elbow_sym_max,wrist_sym_max,knee_width_max,ankle_width_max,hip_rot_max,eye_vis_sum_max,eye_vis_diff_max,torso_lean_max,sh_width_p25,hip_width_p25,aspect_p25,symmetry_p25,sh_rot_p25,nose_z_p25,heel_diff_p25,min_sh_vis_p25,elbow_sym_p25,wrist_sym_p25,knee_width_p25,ankle_width_p25,hip_rot_p25,eye_vis_sum_p25,eye_vis_diff_p25,torso_lean_p25,sh_width_p75,hip_width_p75,aspect_p75,symmetry_p75,sh_rot_p75,nose_z_p75,heel_diff_p75,min_sh_vis_p75,elbow_sym_p75,wrist_sym_p75,knee_width_p75,ankle_width_p75,hip_rot_p75,eye_vis_sum_p75,eye_vis_diff_p75,torso_lean_p75,target
0.8701873789738174,0.6065304745693914,0.8159053729163016,0.08698943592189404,0.058361881682021395,0.18527308696608866,-0.055220792505607595,0.9999438705069296,0.12897246841634258,0.11826654699411285,1.0549820906810496,0.9222112149522934,0.05055156442221631,1.999835894348916,3.8986795403984155e-05,-0.15089170295225415,0.06744984987323166,0.08590774666175316,0.3616844670036247,0.09019001322502855,0.014560842996184303,0.06421022587424248,0.015006725543161285,2.3489392407311043e-05,0.07214981059378488,0.03322550477004816,0.3674528277486999,0.10582799634790695,0.013911455878597316,0.00010846308477714542,2.1586312045408935e-05,0.02575660388562242,0.7589943403998521,0.4836238785015054,0.4245609223240789,0.0005950927734375,0.02301265299320221,0.0691152336075902,-0.09036622941493988,0.999878466129303,0.02700483798980713,0.07616579532623291,0.5049564984971964,0.745681289118136,0.03606697358191013,1.9994783997535706,1.8596649169921875e-05,-0.18843196251606562,0.9847988569159892,0.7479442040077818,1.4595734171754409,0.31470856070518494,0.0900519834831357,0.29164836928248405,-0.0342545285820961,0.9999733567237854,0.2796850800514221,0.1832842230796814,1.532232005170615,1.0897133369661753,0.08607286587357521,1.9999310374259949,0.00011235475540161133,-0.09940633550482934,0.8073791748234264,0.5131247316826782,0.5007904029957321,0.008566856384277344,0.04912140965461731,0.13735848478972912,-0.05886097252368927,0.9999334216117859,0.05363345146179199,0.09059017896652222,0.6553440972523199,0.8340691446333727,0.039558716118335724,1.9998214840888977,2.5510787963867188e-05,-0.17093500782864815,0.9192241953361813,0.6683242974809287,1.1379767439142372,0.11826425790786743,0.06664438545703888,0.23599985986948013,-0.04638693667948246,0.9999632239341736,0.1860712766647339,0.14379090070724487,1.3587520255927132,0.995699310223136,0.057718997821211815,1.9998974800109863,4.3272972106933594e-05,-0.1260191853374339,back
0.686303237120734,0.4181158574143847,0.5178366371563057,0.007560035255220201,0.05182152280790938,0.19568094954722456,-0.04440192883161621,0.9999804159005483,0.14096226427290176,0.032431567377514306,0.7343241523876226,0.7868949959389863,0.054972389671537614,1.9999837868743473,3.4723016950819226e-06,0.005029094789169515,0.05229680401080162,0.05639661249391072,0.1662855978974219,0.003512377638146719,0.020684555387894,0.03245884333756288,0.01572117695233277,3.926172927140462e-06,0.07420108778521392,0.030060563889990757,0.16642289100498056,0.07755630546908268,0.011898207401085253,5.634875812413509e-06,1.1867682801367367e-06,0.012977848744065637,0.619282400195554,0.34610952871392064,0.3628403045910401,0.00012731552124023438,0.01680751144886017,0.15974721778184175,-0.07352674007415771,0.9999702572822571,0.06802892684936523,0.00012868642807006836,0.5520638700665725,0.6951181621695942,0.03737226128578186,1.9999698996543884,1.3113021850585938e-06,-0.025796414643564164,0.7679385380509783,0.5072328124372264,0.8010709917337788,0.014914095401763916,0.08169218525290489,0.25834459625184536,-0.02574081439524889,0.9999857544898987,0.2831189036369324,0.09779560565948486,0.9468013538383996,0.9275404862060734,0.07386584207415581,1.9999908208847046,6.794929504394531e-06,0.03061765763229146,0.6339811627882643,0.36751468816639193,0.3713304072684391,0.005361422896385193,0.03169071488082409,0.1671450729481876,-0.06089054420590401,0.9999770671129227,0.0829772800207138,0.009709715843200684,0.5709877338384487,0.7086917993786793,0.04595340183004737,1.999979317188263,2.6226043701171875e-06,-0.0004199455552680234,0.7384994877921695,0.48121423052930046,0.6760842672618893,0.01005043089389801,0.07122543174773455,0.23130146693438292,-0.029853985644876957,0.9999840706586838,0.20083953440189362,0.043657004833221436,0.915993414272801,0.8544731855781704,0.06879163160920143,1.9999888986349106,3.874301910400391e-06,0.014339498928367615,back
0.8810174913938232,0.6563728374548623,1.2825532766317893,0.06481807033220927,0.05329224376214875,0.25636107528375257,-0.04974864231618186,0.9999698658784231,0.07998114890522427,0.025336439079708523,1.6586007225500345,1.7071658073379967,0.0465549699548218,1.999951943424013,7.615486780802409e-06,0.011495650959678385,0.050252781888191836,0.06340215303882386,0.40133113096197254,0.0616945655849522,0.009831974797589096,0.027915634068824097,0.011189676738629157,4.817204713966707e-06,0.01676771139874196,0.014276158331378755,0.25740073911923844,0.1449280678687239,0.006396306251059989,1.8787530609275683e-05,5.448218482423731e-06,0.045981798395144255,0.7840013155528287,0.5181149029623563,0.5362132984643152,0.0001709461212158203,0.026251107454299927,0.208281590603292,-0.06690198183059692,0.9999598264694214,0.055385470390319824,0.003418147563934326,1.0084375622333572,1.4198165499721638,0.033681124448776245,1.9999101758003235,2.3245811462402344e-06,-0.08128188090978788,0.9878265637697852,0.7598427154841183,1.8433900206474996,0.18834656476974487,0.0709604024887085,0.3158976845443249,-0.02785123884677887,0.9999784231185913,0.1165698766708374,0.05234044790267944,1.937070303544509,1.9730603169204615,0.05754529684782028,1.999975860118866,2.4199485778808594e-05,0.08489142285099155,0.8388672888805714,0.612433348847585,0.9377109002558103,0.014555156230926514,0.04739024117588997,0.23722608597017825,-0.058194480603560805,0.9999663233757019,0.06483764946460724,0.013436645269393921,1.5696497918411276,1.6320734427975612,0.042888636700809,1.9999397546052933,3.7550926208496094e-06,-0.009994048886945878,0.9100659301526871,0.7086678821928238,1.6449761449763263,0.11970151960849762,0.06019534543156624,0.27521070023067296,-0.041065908037126064,0.9999733865261078,0.08961209654808044,0.03929911553859711,1.864956408899931,1.7920992853753823,0.0513191232457757,1.9999684393405914,8.553266525268555e-06,0.03899645374595161,back
1.1712084804034413,0.7555740764962804,0.9615368004404222,0.028362310096009136,0.03788340030467673,0.326633778005226,-0.044936840495809094,0.999980140222262,0.27883353951859147,0.15853911760735184,1.5415510285970657,1.714785114748977,0.06208056456422153,1.999877342622574,4.513214712273585e-05,-0.022791631187746072,0.1984218841345704,0.1490379947058834,0.3591698888473835,0.04129036784778641,0.019559676294648217,0.06081002439180974,0.02205542815199569,1.3333153781343595e-05,0.04561615679649637,0.13699256164368148,0.28447645912422576,0.22740227641645944,0.01353918414239311,9.420909281611022e-05,4.0265350756615743e-05,0.021530189922514105,0.8306420801200441,0.4742532936089102,0.4629304899150059,9.98377799987793e-05,0.002589710056781769,0.23325825668871403,-0.08570949733257294,0.9999521374702454,0.2121686339378357,0.001072525978088379,0.8998763017684009,1.3756837151274384,0.03667492792010307,1.9996446371078491,5.781650543212891e-06,-0.056965848303442125,1.5696374030144358,1.0239602756400286,1.6733692450630342,0.14542251825332642,0.07833629846572876,0.42969207651913166,-0.0031286459416151047,0.999994695186615,0.37701931595802307,0.43803858757019043,2.0227820352782047,2.2361259752364147,0.08421532437205315,1.9999825358390808,0.00014591217041015625,0.02242519761870967,1.0307826986843174,0.6394570972130676,0.6609927513403148,0.0023685693740844727,0.019473910331726074,0.27434815652668476,-0.06535536050796509,0.9999726414680481,0.24282056093215942,0.04529637098312378,1.3681624956564442,1.5177465784647826,0.05276400037109852,1.9998207688331604,1.2218952178955078e-05,-0.03808512477835128,1.2644252337042694,0.8344855274519186,1.1819935163759596,0.037318408489227295,0.05401599407196045,0.3739925315603614,-0.028320965357124805,0.9999904036521912,0.30409562587738037,0.24133369326591492,1.698019351100221,1.8453851561661991,0.07223696261644363,1.9999579787254333,6.276369094848633e-05,-0.01697079662793793,back
0.7532532138762774,0.531335462760237,0.7564577984623051,0.015549680921766493,0.030303829732454487,0.22716411787809598,-0.052825944916953124,0.9999902639124129,0.13383343153529698,0.0792239099740982,1.017594894722105,1.0330128327200643,0.07343816324654552,1.9999929143322839,2.031193839179145e-06,0.03233855933906792,0.06363142772912493,0.06353375087921452,0.19861279910837296,0.016837853182248622,0.01775218773337285,0.05554506791909918,0.021330818007472167,3.5956217397180316e-06,0.047604109293182116,0.06151335001146048,0.09944559459320029,0.08195214123471503,0.01175378430924128,5.530419090047927e-06,1.9418113796071876e-06,0.025147353794538717,0.6378440707471081,0.3710616707934376,0.3942554631198509,0.002144336700439453,0.00041177868843078613,0.13731361366808414,-0.08579343557357788,0.999982476234436,0.050422847270965576,0.0009845495223999023,0.6797233055159537,0.9136470323190149,0.04848245345056057,1.9999754428863525,2.384185791015625e-07,0.005305066508882542,0.8681793083128595,0.6156506583638677,1.0941571258240341,0.07656079530715942,0.06253445148468018,0.3380125816911459,-0.00013294070959091187,0.9999946355819702,0.21759521961212158,0.2531469166278839,1.1217607049995493,1.1873028326183503,0.09718381986021996,1.9999985694885254,7.3909759521484375e-06,0.10130781153946643,0.7126246999608212,0.5049747454174474,0.6389120526055885,0.004828646779060364,0.01407448947429657,0.16813632333651185,-0.06831195577979088,0.9999876916408539,0.08499597012996674,0.02590714395046234,1.0043764036411373,0.970241175758099,0.06826674100011587,1.9999905675649643,6.109476089477539e-07,0.011089774327495116,0.8149262976347276,0.5793730274913647,0.910183841333978,0.015861764550209045,0.044472677167505026,0.2641602074727416,-0.03947126123239286,0.999993309378624,0.16737239062786102,0.1336485594511032,1.0703289503606639,1.1234327042150987,0.07835854031145573,1.9999969005584717,3.0994415283203125e-06,0.053419075277636695,back
0.7480087087858471,0.5336567217362078,0.8050471289582003,0.009938560591803657,0.039413822527664406,0.21264965053026874,-0.07957634780969884,0.9999684804015689,0.11173218952284919,0.10802322692341275,1.0529438603095886,1.1406774075614532,0.06664816139058935,1.9999472624725765,2.12146176232232e-05,0.13764009089961948,0.050749042460729143,0.05077801634024873,0.20157076550379388,0.015625251531828328,0.024359340492704388,0.044431717112782376,0.0164299767745293,3.92947745312026e-05,0.03152292256443289,0.07529520302686016,0.13946157109497262,0.05207767135478331,0.017774341935489785,9.219502450324323e-05,3.830066368420403e-05,0.023517115249795207,0.6751817018085535,0.4405436849194231,0.5010338654131088,7.772445678710938e-05,0.00014968961477279663,0.05134616233408451,-0.11175847053527832,0.9998224377632141,0.004827737808227539,6.085634231567383e-05,0.7106184553431749,1.0202732701744317,0.02680685743689537,1.999577820301056,1.430511474609375e-06,0.08130673597478032,0.8270823516767514,0.6151362715131091,1.1960573734914617,0.07400673627853394,0.08474509161897004,0.3051969613879919,-0.05003681778907776,0.9999947547912598,0.15648812055587769,0.2804540991783142,1.2886148478254504,1.2329712092280711,0.08989264443516731,1.999995470046997,0.00017446279525756836,0.17024342734895945,0.6957651643463378,0.4914290478143005,0.6496508195015397,0.0015958696603775024,0.013903647661209106,0.18144733412191272,-0.09080525487661362,0.9999758899211884,0.10067757964134216,0.03741076588630676,0.9972258567906338,1.1028856329653833,0.058845662511885166,1.999955415725708,1.9669532775878906e-06,0.12825986101675468,0.7962629318616236,0.5749613322070724,0.943854473769468,0.009428039193153381,0.06124886265024543,0.2376559884287417,-0.0653914026916027,0.9999871551990509,0.133163183927536,0.16481289267539978,1.118744837930077,1.17850973622157,0.08433945756405592,1.9999932646751404,1.817941665649414e-05,0.1566622313612558,back
0.8131501633453072,0.5286571268892467,0.7663963952896156,0.21278374799540345,0.04004396229464246,0.16106578348283196,-0.05305466134286433,0.9999876534435111,0.1184268786873616,0.07983135169660541,0.9579820242299678,1.0184127840514259,0.08594464715307867,1.9999789847454554,4.8061491737903e-06,0.026823870625812565,0.03327256155432754,0.04196967465903579,0.2001220204939645,0.03293556554456479,0.007201938115332033,0.028620582422698902,0.010528075187628166,3.11880735969111e-06,0.029833537142401265,0.027820469735010508,0.11939170275199958,0.03836679607489622,0.003085596396839402,4.619541807766493e-06,1.6358080140934778e-06,0.030856183833294127,0.7377355941741225,0.4505832851576334,0.4665743986637412,0.14595550298690796,0.017697550356388092,0.11068898253142834,-0.07379719614982605,0.9999790191650391,0.06738841533660889,0.023433685302734375,0.6961748039322544,0.9371000977833379,0.08078781142830849,1.999968409538269,2.086162567138672e-06,-0.06246586299006727,0.8666166744345933,0.5867916374362072,1.067701669191692,0.2692176103591919,0.05742842145264149,0.23232983984053135,-0.029227646300569177,0.9999909996986389,0.155734121799469,0.1311381459236145,1.0942943614662621,1.0706811728545094,0.09240291640162468,1.9999885559082031,9.417533874511719e-06,0.06880938378012431,0.7861417721220896,0.491854539354022,0.5936658486822133,0.20396223664283752,0.03686872171238065,0.13019023835659027,-0.058771221432834864,0.9999845027923584,0.09343969821929932,0.07020363211631775,0.885767312808162,0.9888061278731738,0.08341312035918236,1.999975562095642,3.427267074584961e-06,0.010429570646090937,0.8428272012112785,0.5707828733945912,0.9635385889482018,0.2259843647480011,0.044448424596339464,0.180647362023592,-0.04357257392257452,0.9999901354312897,0.14757513999938965,0.09109944105148315,1.0435590331720568,1.04889144478692,0.08885814808309078,1.9999812245368958,6.020069122314453e-06,0.050619404868893256,back
0.8433696639145355,0.5615718207965223,1.1991288683912216,0.013481012317869398,0.023184855696227816,0.2595358852193587,-0.053134738753659705,0.999985228644477,0.07661837339401245,0.03758203850852119,1.4303128073848979,1.2725969564399162,0.07669577716539304,1.9999586515956456,1.6431013743082683e-05,0.0426754344634068,0.09040485282080622,0.07197038250442986,0.3642806872169278,0.00909966935671305,0.01990892043403698,0.036573321682810474,0.020133655182837162,1.0512368375715184e-05,0.019743053849391103,0.03310696605042512,0.23729433842189931,0.13995098953146876,0.023071957454819766,6.442917000635722e-05,2.7503978319223925e-05,0.013528895833455654,0.6595019607859728,0.393200869404702,0.4091190180350056,0.005785167217254639,0.0004107952117919922,0.18152366112917662,-0.09613008052110672,0.9999553561210632,0.031727492809295654,0.0012486577033996582,0.7241539584693276,0.972926501796782,0.04264000430703163,1.9997648000717163,1.7881393432617188e-07,0.025659484111776352,1.019999315453171,0.6948115870959909,1.5889981543220233,0.03929173946380615,0.07480508089065552,0.3328417632728815,-0.02301622409140691,0.999993085861206,0.11530089378356934,0.12433302402496338,1.6199836190699313,1.5247223656732916,0.10720422118902206,1.9999974370002747,9.942054748535156e-05,0.07486289546637281,0.7820037664569186,0.5215481746673056,0.8995340910879093,0.00736023485660553,0.007004797458648682,0.2329419725574553,-0.06306450720876455,0.9999858886003494,0.06527316570281982,0.008633196353912354,1.3480751929307375,1.1710892106151927,0.05435872171074152,1.9999579638242722,4.76837158203125e-07,0.03253000135218326,0.8773416151405019,0.5887302740007532,1.5146601003110558,0.018038064241409302,0.03263646923005581,0.28503644187003374,-0.03968160483054817,0.999991238117218,0.09244845807552338,0.061223581433296204,1.579950024197605,1.3345985045347348,0.09920592233538628,1.9999955743551254,1.7151236534118652e-05,0.05357681754058117,back
0.7594490490172838,0.520915976248464,1.0616893298484673,0.0011050211058722603,0.012277645038233862,0.27904047917367686,-0.04934708881822492,0.999995000494851,0.035952438248528375,0.04998988244268629,1.391202082769946,1.215544683722129,0.08702879161056545,1.9999991595745086,1.5430980258517796e-07,0.024087944714452775,0.05850292591950397,0.04980666147931693,0.3266207031181765,0.0009760205139514622,0.010766228213529634,0.02887888923435525,0.017023394540299407,2.2519519991998344e-06,0.015018836763586606,0.02815061341494546,0.2047032455157441,0.0786422118222789,0.01130647068841657,6.494232331305182e-07,2.425052889246965e-07,0.014623419421142316,0.5946986418572549,0.4049937719296204,0.4413625642767708,1.6629695892333984e-05,4.045665264129639e-05,0.2114128591492772,-0.09586924314498901,0.9999867677688599,0.013338267803192139,0.01421511173248291,0.8080054210673895,0.9963396098651489,0.05317183956503868,1.9999964237213135,0.0,-0.0052404732174369684,0.8335763812721151,0.5943175423704565,1.5364414974443985,0.0034543275833129883,0.0584823414683342,0.32467698864638805,-0.031801396049559116,0.9999977350234985,0.08189523220062256,0.13313031196594238,1.5968811769150604,1.3168539995612738,0.10312695056200027,1.9999995231628418,1.1920928955078125e-06,0.04781043729032629,0.7296465923733855,0.48870690142773987,0.8192026217460069,0.00030697882175445557,0.003918565809726715,0.2636870564892888,-0.05524199362844229,0.9999945759773254,0.025990068912506104,0.025017976760864258,1.3258988311562345,1.1796447557124525,0.0821903795003891,1.999999299645424,1.4901161193847656e-08,0.012427165244809045,0.7996807848043203,0.564432395029368,1.340529729104024,0.0014736056327819824,0.020286262035369873,0.29792679846286774,-0.037075848726090044,0.9999962896108627,0.04414410889148712,0.06646552681922913,1.5259693857611838,1.2711615776840453,0.09750880487263203,1.9999995082616806,1.1920928955078125e-07,0.03414787717974417,back
0.7793896317467703,0.4712961595705555,0.49909379731113873,0.03253448737992181,0.040107718772358365,0.2357113057954444,-0.043975456537575355,0.9999821351634132,0.027753949827618068,0.22800399197472465,0.8097042347118427,1.1496028203258866,0.07158563228117096,1.999978901280297,8.009539710150824e-06,0.04802932170129916,0.051855610482171535,0.030719510725164274,0.052403914983410196,0.017237108572576782,0.015066742075223453,0.025014327289774714,0.0034463466672547986,4.41315076006073e-06,0.008044275771721118,0.044949933378694684,0.12837091798464711,0.0491081394197449,0.008546690817325753,9.84346432924112e-06,3.7013218254700735e-06,0.038496315580504196,0.7267456212656368,0.44028766024515564,0.45497722469793517,0.01095271110534668,0.0002289116382598877,0.1997232809662819,-0.04948550835251808,0.9999745488166809,0.00660020112991333,0.11693936586380005,0.732452626385283,1.0911581022494286,0.06148361973464489,1.9999616742134094,1.9073486328125e-06,-0.0031309625839331025,0.9232338197141642,0.5593250627539472,0.7201331533367112,0.06312447786331177,0.06716862320899963,0.3022647872567177,-0.03462618263438344,0.9999914765357971,0.0438002347946167,0.30019646883010864,1.2608664346714935,1.2793501096570217,0.09873007610440254,1.9999949932098389,1.4483928680419922e-05,0.13054399349984067,0.7477798138090512,0.4524107863858891,0.4721554258885442,0.013848438858985901,0.034689249470829964,0.21935893804766238,-0.04622293799184263,0.9999789744615555,0.022788837552070618,0.19850175082683563,0.7462150848561117,1.1130058232730804,0.06603712867945433,1.9999701231718063,4.246830940246582e-06,0.022905542105225864,0.7897132756748917,0.47019947556161534,0.49732305017671125,0.0442657470703125,0.049489108845591545,0.24817841686308384,-0.0426571904681623,0.9999856352806091,0.03354094922542572,0.2594038397073746,0.7896491269158741,1.166767999006053,0.0729613695293665,1.9999888986349106,1.125037670135498e-05,0.06158440927533624,back
